Price,Close,Volume
Ticker,AAPL,AAPL
Date,,
2016-05-16,21.39143180847168,245039200
2016-05-17,21.30257225036621,187667600
2016-05-18,21.546382904052734,168249600
2016-05-19,21.464357376098633,121768400
2016-05-20,21.69676399230957,128104000
2016-05-23,21.972484588623047,152074400
2016-05-24,22.307430267333984,140560800
2016-05-25,22.6993465423584,152675200
2016-05-26,22.879369735717773,225324800
2016-05-27,22.86568832397461,145364800
2016-05-31,22.754037857055664,169228800
2016-06-01,22.435035705566406,116693200
2016-06-02,22.266420364379883,160766400
2016-06-03,22.311994552612305,114019600
2016-06-06,22.473764419555664,93170000
2016-06-07,22.564918518066406,89638000
2016-06-08,22.54440689086914,83392400
2016-06-09,22.706193923950195,106405600
2016-06-10,22.519344329833984,126851600
2016-06-13,22.17983055114746,152082000
2016-06-14,22.207172393798828,127727600
2016-06-15,22.13425636291504,117780800
2016-06-16,22.227680206298828,125307200
2016-06-17,21.721832275390625,244032800
2016-06-20,21.66942024230957,137647600
2016-06-21,21.85398292541504,142185600
2016-06-22,21.7719669342041,116876400
2016-06-23,21.897281646728516,128960800
2016-06-24,21.282068252563477,301245600
2016-06-27,20.97218132019043,181958400
2016-06-28,21.325355529785156,161779600
2016-06-29,21.509923934936523,146124000
2016-06-30,21.783353805541992,143345600
2016-07-01,21.84943962097168,104106000
2016-07-05,21.644357681274414,110820800
2016-07-06,21.76740074157715,123796400
2016-07-07,21.86082649230957,100558400
2016-07-08,22.029441833496094,115648400
2016-07-11,22.097803115844727,95179600
2016-07-12,22.19806480407715,96670000
2016-07-13,22.072742462158203,103568800
2016-07-14,22.510231018066406,155676000
2016-07-15,22.507951736450195,120548000
2016-07-18,22.74720001220703,145975600
2016-07-19,22.75632095336914,95119600
2016-07-20,22.776826858520508,105104000
2016-07-21,22.65606117248535,130808000
2016-07-22,22.48060417175293,113254800
2016-07-25,22.17983055114746,161531600
2016-07-26,22.02716064453125,224959200
2016-07-27,23.45812225341797,369379200
2016-07-28,23.77484703063965,159479200
2016-07-29,23.74522590637207,110934800
2016-08-01,24.164485931396484,152671600
2016-08-02,23.806751251220703,135266400
2016-08-03,24.105243682861328,120810400
2016-08-04,24.254154205322266,109634800
2016-08-05,24.62299156188965,162213600
2016-08-08,24.826894760131836,112148800
2016-08-09,24.927690505981445,105260800
2016-08-10,24.74212074279785,96034000
2016-08-11,24.72609519958496,109938000
2016-08-12,24.783367156982422,74641600
2016-08-15,25.081188201904297,103472800
2016-08-16,25.058271408081055,135177600
2016-08-17,25.021623611450195,101424000
2016-08-18,24.989543914794922,87938800
2016-08-19,25.053695678710938,101472400
2016-08-22,24.85896110534668,103280800
2016-08-23,24.936853408813477,85030800
2016-08-24,24.74900245666504,94700400
2016-08-25,24.643611907958984,100344800
2016-08-26,24.499282836914062,111065200
2016-08-29,24.471797943115234,99881200
2016-08-30,24.2839412689209,99455600
2016-08-31,24.30685043334961,118649600
2016-09-01,24.4511775970459,106806000
2016-09-02,24.680267333984375,107210000
2016-09-06,24.673398971557617,107521600
2016-09-07,24.824600219726562,169457200
2016-09-08,24.173973083496094,212008000
2016-09-09,23.626436233520508,186228000
2016-09-12,24.1556453704834,181171200
2016-09-13,24.730669021606445,248704800
2016-09-14,25.605806350708008,443554800
2016-09-15,26.476360321044922,359934400
2016-09-16,26.327463150024414,319547600
2016-09-19,26.020465850830078,188092000
2016-09-20,26.01817512512207,138057200
2016-09-21,26.013599395751953,144012800
2016-09-22,26.258726119995117,124296000
2016-09-23,25.821151733398438,209924800
2016-09-26,25.860092163085938,119477600
2016-09-27,25.908214569091797,98429600
2016-09-28,26.1052303314209,118564400
2016-09-29,25.69972801208496,143548000
2016-09-30,25.8990478515625,145516400
2016-10-03,25.777633666992188,86807200
2016-10-04,25.887590408325195,118947200
2016-10-05,25.8990478515625,85812400
2016-10-06,26.091487884521484,115117200
2016-10-07,26.13043212890625,97433600
2016-10-10,26.586332321166992,144944000
2016-10-11,26.64360237121582,256164000
2016-10-12,26.88186264038086,150347200
2016-10-13,26.79938507080078,140769600
2016-10-14,26.948299407958984,142608800
2016-10-17,26.929973602294922,94499600
2016-10-18,26.911643981933594,98214000
2016-10-19,26.831453323364258,80138400
2016-10-20,26.81771469116211,96503200
2016-10-21,26.71232795715332,92770800
2016-10-24,26.952878952026367,94154800
2016-10-25,27.09033203125,192516000
2016-10-26,26.480945587158203,264536800
2016-10-27,26.226652145385742,138248000
2016-10-28,26.052547454833984,151446800
2016-10-31,26.011310577392578,105677600
2016-11-01,25.541664123535156,175303200
2016-11-02,25.564573287963867,113326800
2016-11-03,25.29055404663086,107730400
2016-11-04,25.062583923339844,123348000
2016-11-07,25.42411231994629,130240000
2016-11-08,25.57378578186035,97016800
2016-11-09,25.53232765197754,236705600
2016-11-10,24.8207950592041,228538000
2016-11-11,24.968177795410156,136575600
2016-11-14,24.341838836669922,204702000
2016-11-15,24.664215087890625,129058000
2016-11-16,25.3273983001709,235362000
2016-11-17,25.318180084228516,110528000
2016-11-18,25.34351348876953,113715600
2016-11-21,25.728065490722656,117058400
2016-11-22,25.74418067932129,103862000
2016-11-23,25.612926483154297,109705600
2016-11-25,25.74187660217285,45903600
2016-11-28,25.691221237182617,108776000
2016-11-29,25.6658878326416,114115200
2016-11-30,25.449438095092773,144649200
2016-12-01,25.21225357055664,148347600
2016-12-02,25.30666732788086,106112000
2016-12-05,25.124755859375,137298000
2016-12-06,25.318180084228516,104782000
2016-12-07,25.56687355041504,119994800
2016-12-08,25.81787109375,108273200
2016-12-09,26.239261627197266,137610400
2016-12-12,26.0895938873291,105497600
2016-12-13,26.524799346923828,174935200
2016-12-14,26.524799346923828,136127200
2016-12-15,26.66986846923828,186098000
2016-12-16,26.704402923583984,177404400
2016-12-19,26.85869026184082,111117600
2016-12-20,26.93007469177246,85700000
2016-12-21,26.955398559570312,95132800
2016-12-22,26.778091430664062,104343600
2016-12-23,26.831058502197266,56998000
2016-12-27,27.001453399658203,73187600
2016-12-28,26.886320114135742,83623600
2016-12-29,26.879419326782227,60158000
2016-12-30,26.66986846923828,122345200
2017-01-03,26.74585723876953,115127600
2017-01-04,26.715925216674805,84472400
2017-01-05,26.85177993774414,88774400
2017-01-06,27.151123046875,127007600
2017-01-09,27.399816513061523,134247600
2017-01-10,27.427459716796875,97848400
2017-01-11,27.5748233795166,110354400
2017-01-12,27.45969581604004,108344800
2017-01-13,27.41133689880371,104447600
2017-01-17,27.632394790649414,137759200
2017-01-18,27.630096435546875,94852000
2017-01-19,27.581737518310547,102389200
2017-01-20,27.632394790649414,130391600
2017-01-23,27.65082359313965,88200800
2017-01-24,27.62548828125,92844000
2017-01-25,28.065303802490234,129510400
2017-01-26,28.079116821289062,105350400
2017-01-27,28.081418991088867,82251600
2017-01-30,28.007741928100586,121510000
2017-01-31,27.943256378173828,196804000
2017-02-01,29.64725112915039,447940000
2017-02-02,29.596599578857422,134841600
2017-02-03,29.723241806030273,98029200
2017-02-06,30.001863479614258,107383600
2017-02-07,30.287416458129883,152735200
2017-02-08,30.404844284057617,92016400
2017-02-09,30.624549865722656,113399600
2017-02-10,30.5551700592041,80262000
2017-02-13,30.825748443603516,92141600
2017-02-14,31.22584342956543,132904800
2017-02-15,31.339170455932617,142492400
2017-02-16,31.302165985107422,90338400
2017-02-17,31.387741088867188,88792800
2017-02-21,31.614376068115234,98028800
2017-02-22,31.70920181274414,83347600
2017-02-23,31.5750675201416,83152800
2017-02-24,31.60512924194336,87106400
2017-02-27,31.667577743530273,81029600
2017-02-28,31.681447982788086,93931600
2017-03-01,32.32899856567383,145658400
2017-03-02,32.13705062866211,104844000
2017-03-03,32.32668685913086,84432400
2017-03-06,32.22492599487305,87000000
2017-03-07,32.26655578613281,69785200
2017-03-08,32.14628601074219,74828800
2017-03-09,32.07228469848633,88623600
2017-03-10,32.17867660522461,78451200
2017-03-13,32.192543029785156,69686800
2017-03-14,32.14398956298828,61236400
2017-03-15,32.483943939208984,102767200
2017-03-16,32.53714370727539,76928000
2017-03-17,32.37525177001953,175540000
2017-03-20,32.71521759033203,86168000
2017-03-21,32.34055709838867,158119600
2017-03-22,32.70596694946289,103440800
2017-03-23,32.590328216552734,81385200
2017-03-24,32.525569915771484,89582400
2017-03-27,32.581085205078125,94300400
2017-03-28,33.256385803222656,133499200
2017-03-29,33.330387115478516,116760000
2017-03-30,33.28645324707031,84829200
2017-03-31,33.2239990234375,78646800
2017-04-03,33.233253479003906,79942800
2017-04-04,33.480716705322266,79565600
2017-04-05,33.307273864746094,110871600
2017-04-06,33.2239990234375,84596000
2017-04-07,33.14999771118164,66688800
2017-04-10,33.110679626464844,75733600
2017-04-11,32.754520416259766,121517600
2017-04-12,32.793846130371094,81400000
2017-04-13,32.620391845703125,71291600
2017-04-17,32.800785064697266,66328400
2017-04-18,32.65509033203125,58790000
2017-04-19,32.53481674194336,69313600
2017-04-20,32.941864013671875,93278400
2017-04-21,32.90253829956055,69283600
2017-04-24,33.21937942504883,68537200
2017-04-25,33.425201416015625,75486000
2017-04-26,33.22863006591797,80164800
2017-04-27,33.25407409667969,56985200
2017-04-28,33.22168731689453,83441600
2017-05-01,33.89931106567383,134411600
2017-05-02,34.114383697509766,181408800
2017-05-03,34.010318756103516,182788000
2017-05-04,33.88774871826172,93487600
2017-05-05,34.44972610473633,109310800
2017-05-08,35.38636779785156,195009600
2017-05-09,35.61301040649414,156521600
2017-05-10,35.44417953491211,103222800
2017-05-11,35.750709533691406,109020400
2017-05-12,36.249996185302734,130108000
2017-05-15,36.1571044921875,104038800
2017-05-16,36.10369873046875,80194000
2017-05-17,34.8914794921875,203070800
2017-05-18,35.42329025268555,134272800
2017-05-19,35.54404067993164,107843200
2017-05-22,35.760005950927734,91865600
2017-05-23,35.71587371826172,79675600
2017-05-24,35.60905075073242,76712000
2017-05-25,35.73212814331055,76942400
2017-05-26,35.67176055908203,87710400
2017-05-30,35.6856803894043,80507600
2017-05-31,35.4743766784668,97804800
2017-06-01,35.5718994140625,65616400
2017-06-02,36.09904861450195,111082800
2017-06-05,35.74606704711914,101326800
2017-06-06,35.8668212890625,106499600
2017-06-07,36.08046340942383,84278400
2017-06-08,35.992225646972656,85003200
2017-06-09,34.5965576171875,259530800
2017-06-12,33.76985549926758,289229200
2017-06-13,34.04154586791992,136661600
2017-06-14,33.709476470947266,126124800
2017-06-15,33.5074462890625,128661600
2017-06-16,33.0383415222168,201444400
2017-06-19,33.98350524902344,130165600
2017-06-20,33.674644470214844,99600400
2017-06-21,33.874351501464844,85063200
2017-06-22,33.81862258911133,76425200
2017-06-23,33.96955108642578,141757600
2017-06-26,33.86274337768555,102769600
2017-06-27,33.37739181518555,99047600
2017-06-28,33.86506652832031,88329600
2017-06-29,33.36578369140625,125997600
2017-06-30,33.44474411010742,92096400
2017-07-03,33.323997497558594,57111200
2017-07-05,33.460994720458984,86278400
2017-07-06,33.14517593383789,96515200
2017-07-07,33.481903076171875,76806800
2017-07-10,33.686248779296875,84362400
2017-07-11,33.79540252685547,79127200
2017-07-12,33.84416198730469,99538000
2017-07-13,34.315574645996094,100797600
2017-07-14,34.610496520996094,80528400
2017-07-17,34.731258392333984,95174000
2017-07-18,34.852012634277344,71475200
2017-07-19,35.07030487060547,83692000
2017-07-20,34.912384033203125,68974800
2017-07-21,34.8961296081543,105010400
2017-07-24,35.31876754760742,85972800
2017-07-25,35.4697265625,75415600
2017-07-26,35.63691711425781,63124000
2017-07-27,34.96348571777344,129905200
2017-07-28,34.71731948852539,68854800
2017-07-31,34.53851318359375,79383600
2017-08-01,34.84505081176758,141474400
2017-08-02,36.49150848388672,279747200
2017-08-03,36.126922607421875,108389200
2017-08-04,36.31733322143555,82239600
2017-08-07,36.87932586669922,87481200
2017-08-08,37.17422866821289,144823600
2017-08-09,37.401824951171875,104526000
2017-08-10,36.210506439208984,163217200
2017-08-11,36.714073181152344,105028400
2017-08-14,37.266597747802734,88490800
2017-08-15,37.67459487915039,117862000
2017-08-16,37.52306365966797,110686400
2017-08-17,36.80266189575195,111762400
2017-08-18,36.718727111816406,109712400
2017-08-21,36.651123046875,105474000
2017-08-22,37.25027084350586,86418400
2017-08-23,37.29690933227539,77596400
2017-08-24,37.131385803222656,79275600
2017-08-25,37.2689323425293,101920400
2017-08-28,37.6442756652832,103864000
2017-08-29,37.97999572753906,118067600
2017-08-30,38.082576751708984,109078400
2017-08-31,38.23411560058594,107140400
2017-09-01,38.24576950073242,66364400
2017-09-05,37.78649139404297,117874000
2017-09-06,37.746864318847656,86606800
2017-09-07,37.5953254699707,87714000
2017-09-08,36.982177734375,114446000
2017-09-11,37.651283264160156,126323200
2017-09-12,37.5020751953125,286856000
2017-09-13,37.219966888427734,179629600
2017-09-14,36.90058898925781,95042800
2017-09-15,37.273597717285156,196458400
2017-09-18,36.99150848388672,113077600
2017-09-19,37.005489349365234,83242400
2017-09-20,36.38535690307617,211805600
2017-09-21,35.76055908203125,150046800
2017-09-22,35.41084671020508,186581600
2017-09-25,35.09844207763672,177549200
2017-09-26,35.7022705078125,146640000
2017-09-27,35.95637893676758,102016800
2017-09-28,35.73491287231445,88022000
2017-09-29,35.93073654174805,105199200
2017-10-02,35.85847091674805,74795200
2017-10-03,36.014671325683594,64921200
2017-10-04,35.78153610229492,80655200
2017-10-05,36.2268180847168,85135200
2017-10-06,36.205841064453125,69630400
2017-10-09,36.33173751831055,65051600
2017-10-10,36.34572219848633,62468000
2017-10-11,36.49727249145508,67622400
2017-10-12,36.36903762817383,64500400
2017-10-13,36.59984588623047,65576800
2017-10-16,37.273597717285156,96486000
2017-10-17,37.4111442565918,75989200
2017-10-18,37.245628356933594,65496800
2017-10-19,36.364376068115234,170336800
2017-10-20,36.42731857299805,95896400
2017-10-23,36.408668518066406,87937200
2017-10-24,36.62548828125,71028800
2017-10-25,36.464622497558594,84828400
2017-10-26,36.69777297973633,68002000
2017-10-27,38.01262283325195,177816800
2017-10-30,38.86823654174805,178803200
2017-10-31,39.40910720825195,144187200
2017-11-01,38.90787124633789,134551200
2017-11-02,39.192298889160156,165573600
2017-11-03,40.21575164794922,237594400
2017-11-06,40.623741149902344,140105200
2017-11-07,40.75429916381836,97446000
2017-11-08,41.087677001953125,97638000
2017-11-09,41.00374984741211,117930400
2017-11-10,40.86804962158203,100582000
2017-11-13,40.70426559448242,67928400
2017-11-14,40.08891296386719,99130000
2017-11-15,39.56013107299805,116632400
2017-11-16,40.032772064208984,94550000
2017-11-17,39.81049346923828,87598000
2017-11-20,39.770713806152344,65049600
2017-11-21,40.51006317138672,100525200
2017-11-22,40.935909271240234,102355600
2017-11-24,40.9382438659668,56106800
2017-11-27,40.73234939575195,82867200
2017-11-28,40.49369430541992,105715200
2017-11-29,39.65372085571289,166665600
